koi_period,koi_duration,koi_depth,koi_prad,koi_model_snr,koi_impact,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disposition,koi_disposition_encoded
0.957079167,3.85011,48700.0,72.76,3062.6,1.135,6367.0,4.133,1.468,13.484,0,1,0,0,FALSE POSITIVE,2
9.380632783,4.295,65800.0,46.72,1053.1,1.084,5926.0,4.519,0.913,15.435,0,1,0,0,FALSE POSITIVE,2
10.06468789,3.59854,10100.0,30.11,585.4,1.261,5185.0,4.571,0.705,14.674,0,1,0,0,FALSE POSITIVE,2
2.71772323,3.22,70.3,0.72,9.3,0.197,5135.0,4.464,0.874,14.52,0,0,0,0,CANDIDATE,1
7.73591011,5.01919,315000.0,50.46,3786.7,0.613,5623.0,4.596,0.763,12.408,0,1,0,0,FALSE POSITIVE,2
3.359470825,2.14715,2710.0,129.93,504.1,1.281,6587.0,3.531,3.514,12.983,0,1,0,0,FALSE POSITIVE,2
20.72925511,7.53677,342000.0,53.87,2957.7,0.575,5256.0,4.502,0.802,14.807,0,1,0,0,FALSE POSITIVE,2
3.04459739,7.638,66.1,0.62,18.2,0.385,5525.0,4.603,0.753,14.567,0,0,0,1,FALSE POSITIVE,2
3.796448299,11.5917,523000.0,232.39,1487.2,0.249,8117.0,3.748,3.07,14.005,0,1,0,0,FALSE POSITIVE,2
3.79654367,11.4071,70800.0,159.34,283.7,1.081,8117.0,3.748,3.07,14.005,0,1,0,0,FALSE POSITIVE,2
15.92699063,11.5142,394000.0,93.94,3458.3,1.368,5191.0,4.615,0.65,15.538,0,1,0,0,FALSE POSITIVE,2
23.9830523,8.77,83.2,1.17,11.3,0.096,5696.0,4.178,1.292,13.863,0,0,0,0,CANDIDATE,1
1.219049953,1.477,53.5,2.48,10.1,0.0517,5742.0,3.521,3.374,13.92,0,0,0,1,FALSE POSITIVE,2
0.64585177,1.97644,309000.0,51.1,808.3,1.138,4399.0,4.788,0.463,15.33,1,0,0,0,FALSE POSITIVE,2
134.413808,13.907,206.0,1.69,12.5,0.1857,6013.0,4.37,1.187,14.262,0,0,0,0,CANDIDATE,1
1.70192371,3.0271,49800.0,40.15,351.1,0.906,5826.0,4.273,1.262,12.533,0,1,0,0,FALSE POSITIVE,2
1.20693963,6.881,20.0,0.97,24.3,0.701,7331.0,4.041,2.041,12.317,1,0,0,0,FALSE POSITIVE,2
3.008602107,4.34296,120000.0,56.15,502.0,0.948,6033.0,4.398,1.026,13.053,0,1,0,0,FALSE POSITIVE,2
41.81145,2.208,302.0,1.4,5.9,0.0121,5593.0,4.478,0.812,15.017,1,0,0,0,FALSE POSITIVE,2
0.846291334,1.79962,190000.0,30.8,1049.3,0.779,4627.0,4.721,0.526,15.994,0,1,0,0,FALSE POSITIVE,2
1.930451347,3.87956,53100.0,58.77,602.3,1.121,6154.0,4.399,1.168,13.017,0,1,0,0,FALSE POSITIVE,2
2.427967843,4.7847,127000.0,108.33,472.8,0.954,7652.0,4.104,1.921,10.367,0,1,0,0,FALSE POSITIVE,2
347.97611,16.77,341.0,1.62,11.9,0.057,5995.0,4.536,0.878,14.648,0,0,0,0,CANDIDATE,1
6.840305932,4.32742,125000.0,62.08,2025.7,1.094,5970.0,4.521,0.908,15.445,0,1,0,0,FALSE POSITIVE,2
1.032967155,1.17,127.0,21.22,8.3,0.025,5283.0,2.352,18.959,12.698,0,0,1,0,FALSE POSITIVE,2
2.489550708,2.84685,29800.0,36.91,443.6,1.185,6018.0,4.569,0.794,13.669,0,1,0,0,FALSE POSITIVE,2
2.980479588,3.72527,375000.0,70.52,1737.7,0.479,6065.0,4.377,1.047,14.647,0,1,0,0,FALSE POSITIVE,2
4.81712182,2.45699,35800.0,43.45,445.3,1.233,5419.0,4.581,0.795,15.973,0,1,0,0,FALSE POSITIVE,2
2.479948394,5.7219,151000.0,35.62,489.6,0.67,5391.0,4.539,0.822,14.742,0,1,0,0,FALSE POSITIVE,2
1.58742695,2.66475,76200.0,37.64,1150.7,0.718,6440.0,4.313,1.241,13.296,0,1,0,0,FALSE POSITIVE,2
19.66840482,21.1764,353000.0,42.91,1834.5,0.0,5260.0,4.56,0.717,13.486,0,1,0,0,FALSE POSITIVE,2
11.8187288,4.017,249.0,2.09,10.3,0.282,5803.0,4.211,1.328,15.271,0,0,0,0,CANDIDATE,1
5.78901936,3.102,110.0,0.78,7.8,0.1847,5289.0,4.546,0.748,14.791,0,0,0,0,CANDIDATE,1
0.968065631,1.772,92.5,0.68,14.0,0.518,5367.0,4.639,0.687,15.247,1,0,1,0,FALSE POSITIVE,2
0.824181335,2.4864,225.0,18.2,40.2,1.174,5977.0,4.514,0.883,14.638,1,0,1,0,FALSE POSITIVE,2
2.45261841,1.9,85.5,0.69,8.8,0.3595,5216.0,4.564,0.751,15.223,0,0,1,0,FALSE POSITIVE,2
6.33342309,3.46,123.0,7.62,7.5,1.101,4352.0,4.671,0.613,15.073,0,0,0,0,CANDIDATE,1
5.522479,2.666,33.1,0.76,8.6,0.6606,6532.0,4.271,1.247,13.05,0,0,0,0,CANDIDATE,1
0.706423768,1.0597,46.1,1.16,15.9,0.71,6514.0,4.09,1.585,12.892,0,0,0,1,FALSE POSITIVE,2
9.4588054,3.66,270.0,1.78,8.6,0.365,6247.0,4.433,1.066,15.812,0,0,0,0,CANDIDATE,1
25.9534494,6.001,529.0,2.06,10.5,0.6188,5591.0,4.559,0.86,15.79,0,0,0,1,FALSE POSITIVE,2
3.49550335,3.799,60.9,0.66,9.6,0.0843,5582.0,4.551,0.85,14.248,0,0,0,1,FALSE POSITIVE,2
25.95193721,15.9897,399000.0,123.34,915.3,0.51,6569.0,4.008,1.729,9.277,1,0,0,0,FALSE POSITIVE,2
71.008017,5.395,170.0,1.11,6.6,0.1788,5847.0,4.526,0.849,14.603,0,0,0,0,CANDIDATE,1
31.02431043,7.63621,96500.0,93.29,4403.8,1.009,6011.0,3.998,1.741,12.512,0,1,0,0,FALSE POSITIVE,2
0.634131057,2.851,27.1,0.58,11.7,0.0891,6428.0,4.345,1.109,12.939,0,1,0,0,FALSE POSITIVE,2
2.90805147,2.812,103.0,0.97,8.3,0.771,5889.0,4.543,0.869,14.557,0,0,0,0,CANDIDATE,1
1.992098705,4.03833,69400.0,45.85,1186.0,1.069,6024.0,4.523,0.9,14.985,0,1,0,0,FALSE POSITIVE,2
1.78752921,5.315,62.9,5.86,16.0,0.064,6286.0,3.056,7.342,11.8,1,0,0,0,FALSE POSITIVE,2
1.77555333,14.41,83.5,1.26,14.1,0.9299,6594.0,4.39,1.138,13.335,1,0,0,0,FALSE POSITIVE,2
5.462689263,3.2605,4180.0,36.25,82.6,1.298,5929.0,4.479,0.888,13.266,0,1,1,0,FALSE POSITIVE,2
3.58966681,18.534,421.0,95.86,102.3,1.209,6564.0,3.515,3.837,13.391,1,0,0,0,FALSE POSITIVE,2
1.37347867,12.62,290.0,4.25,27.2,0.9848,6877.0,4.028,1.753,12.821,1,0,0,0,FALSE POSITIVE,2
1.00960235,7.847,31.9,1.94,12.5,0.992,6028.0,3.724,2.412,13.572,1,0,0,0,FALSE POSITIVE,2
1.060996585,2.6494,41100.0,64.99,339.5,1.141,5433.0,4.154,1.348,14.34,0,1,0,1,FALSE POSITIVE,2
2.735152701,0.1046,283.0,3.27,4.7,0.955,6333.0,4.198,1.523,13.911,1,0,0,0,FALSE POSITIVE,2
9.459993213,5.3012,238000.0,51.89,3164.4,0.743,5569.0,4.566,0.829,12.989,0,1,0,0,FALSE POSITIVE,2
1.208524388,1.8478,4760.0,26.71,181.3,1.259,4963.0,4.63,0.701,15.349,0,1,1,0,FALSE POSITIVE,2
3.79187443,3.5521,231000.0,47.49,1111.9,0.798,5622.0,4.619,0.723,13.764,0,1,0,0,FALSE POSITIVE,2
17.84432316,5.07999,222000.0,90.67,4456.6,0.757,5993.0,4.114,1.485,13.745,0,1,0,0,FALSE POSITIVE,2
34.6506368,10.287,503.0,12.35,21.6,0.973,6681.0,3.465,4.185,12.954,1,0,0,0,FALSE POSITIVE,2
2.56271232,2.163,29.4,0.48,8.2,0.346,5190.0,4.446,0.899,13.273,0,0,0,0,CANDIDATE,1
12.64330354,5.48853,237000.0,34.94,2907.6,0.739,3977.0,4.697,0.562,15.701,0,1,0,0,FALSE POSITIVE,2
1.36293943,10.32,54.4,31.28,15.8,1.13,6831.0,3.971,2.106,13.658,1,0,0,0,FALSE POSITIVE,2
185.103836,4.19,581.0,14.63,10.9,0.019,4992.0,2.921,6.226,13.623,1,0,0,0,FALSE POSITIVE,2
1.267693801,3.57993,334000.0,64.84,713.8,0.589,5446.0,4.388,0.961,13.62,0,1,0,0,FALSE POSITIVE,2
15.08186,4.004,81.6,0.98,7.1,0.7171,5794.0,4.377,1.012,14.45,0,0,0,0,CANDIDATE,1
2.44693823,0.954,26.4,0.56,9.0,0.611,5821.0,4.419,1.033,12.16,0,0,0,0,CANDIDATE,1
7.002865192,5.90232,350000.0,75.09,8168.6,0.358,6818.0,4.357,1.216,13.934,0,1,0,0,FALSE POSITIVE,2
13.05609,3.498,171.0,1.3,10.8,0.097,6078.0,4.434,0.994,15.154,0,0,0,0,CANDIDATE,1
0.85450941,3.723,13.7,0.35,9.0,0.4204,5922.0,4.454,0.921,12.812,0,1,0,0,FALSE POSITIVE,2
30.13013,13.4919,281000.0,83.75,2583.7,0.631,6674.0,4.286,1.347,13.076,0,1,0,0,FALSE POSITIVE,2
9.12208711,4.62417,58800.0,52.66,1599.1,1.104,5857.0,4.396,1.039,13.666,0,1,0,0,FALSE POSITIVE,2
366.71923,9.8,246.0,3.35,9.8,0.592,6295.0,3.907,2.049,13.302,1,0,0,0,FALSE POSITIVE,2
6.373454978,3.9377,6080.0,51.6,258.1,1.284,5953.0,4.161,1.254,13.583,0,1,1,0,FALSE POSITIVE,2
1.075577069,4.11779,141000.0,69.11,1589.6,0.886,6011.0,4.217,1.267,13.893,0,1,1,0,FALSE POSITIVE,2
0.811390968,1.0114,140.0,14.74,19.2,0.345,4994.0,2.682,12.487,11.817,1,0,1,0,FALSE POSITIVE,2
14.6494599,2.883,221.0,1.0,7.4,0.175,5017.0,4.585,0.688,15.376,1,0,0,0,FALSE POSITIVE,2
321.00742,13.01,307.0,3.7,11.1,0.6639,5258.0,3.771,2.004,13.636,1,0,0,0,FALSE POSITIVE,2
27.81892382,8.3777,238000.0,50.0,156.8,0.606,6126.0,4.513,0.915,15.325,0,1,0,0,FALSE POSITIVE,2
8.467706136,4.05376,77300.0,43.98,976.0,1.054,5873.0,4.554,0.843,14.408,1,0,0,0,FALSE POSITIVE,2
24.70361995,6.9719,218000.0,30.13,268.7,0.206,5030.0,4.665,0.65,15.517,0,1,0,0,FALSE POSITIVE,2
5.1348689,48.69,116.0,16.17,36.1,1.137,5515.0,4.357,1.001,14.49,0,1,0,0,FALSE POSITIVE,2
5.251918489,5.59653,296000.0,51.51,6979.7,0.317,6099.0,4.511,0.919,14.912,0,1,0,0,FALSE POSITIVE,2
3.62944008,5.94104,130000.0,40.08,5131.4,0.253,6284.0,4.355,1.093,12.789,0,1,0,0,FALSE POSITIVE,2
43.26330502,10.0915,359000.0,62.75,2415.6,0.555,5623.0,4.4,0.917,14.977,0,1,0,0,FALSE POSITIVE,2
6.042029838,8.0666,133000.0,23.94,312.5,0.689,5030.0,4.67,0.587,13.373,0,1,0,0,FALSE POSITIVE,2
2.892087553,3.16757,71600.0,47.55,563.9,1.062,5622.0,4.443,0.924,15.599,0,1,0,0,FALSE POSITIVE,2
5.40597608,2.79,461.0,31.78,23.5,0.013,4840.0,2.56,15.355,12.504,0,0,1,0,FALSE POSITIVE,2
3.64049242,1.194,42.1,0.61,9.5,0.181,5745.0,4.503,0.936,12.646,0,0,0,0,CANDIDATE,1
0.510804497,2.539,42.7,1.58,15.4,0.81,6596.0,3.913,2.176,11.513,1,0,0,0,FALSE POSITIVE,2
0.645850521,1.2082,54.9,0.69,16.8,0.476,5381.0,4.426,0.911,14.107,0,1,1,1,FALSE POSITIVE,2
18.84497113,4.9442,4140.0,5.35,79.8,0.895,5220.0,4.578,0.695,15.695,0,1,1,0,FALSE POSITIVE,2
5.1581317,7.773,37.9,2.02,13.0,0.032,5155.0,3.511,3.355,13.031,0,0,0,0,CANDIDATE,1
14.75947767,9.7746,357000.0,76.06,3813.5,0.56,6522.0,4.407,1.105,13.822,0,1,0,0,FALSE POSITIVE,2
10.47625827,7.77203,120000.0,54.13,8251.5,0.318,6109.0,4.097,1.536,12.421,0,1,0,0,FALSE POSITIVE,2
1.588298157,4.37027,165000.0,120.0,1071.6,0.855,7742.0,4.024,2.094,12.186,0,1,0,0,FALSE POSITIVE,2
1.58826263,2.655,78.9,0.47,8.5,0.021,3931.0,4.717,0.544,15.455,0,0,0,1,FALSE POSITIVE,2
3.909314318,5.36124,97100.0,42.54,1587.6,0.776,6425.0,4.341,1.143,14.618,0,1,0,0,FALSE POSITIVE,2
0.79708975,3.301,19.3,0.54,9.8,0.53,6056.0,4.271,1.196,13.391,0,0,1,1,FALSE POSITIVE,2
25.9136674,10.498,110.0,3.37,16.1,0.982,6167.0,3.804,2.346,12.556,0,0,0,0,CANDIDATE,1
8.5412411,3.654,299.0,1.4,10.7,0.793,5602.0,4.614,0.732,15.661,0,0,1,0,FALSE POSITIVE,2
1.013922622,1.6393,35000.0,31.98,79.8,1.178,5110.0,4.618,0.647,15.856,1,0,0,0,FALSE POSITIVE,2
17.91874306,4.36387,118000.0,56.94,4696.8,0.252,5870.0,3.903,1.63,13.776,0,1,0,0,FALSE POSITIVE,2
2.287515702,10.0879,359000.0,86.76,3017.9,0.346,6773.0,4.306,1.391,13.99,0,1,0,0,FALSE POSITIVE,2
659.2907,22.106,338.0,4.66,27.0,0.982,6917.0,4.05,1.837,10.629,1,0,0,0,FALSE POSITIVE,2
24.84708721,7.28274,318000.0,52.38,6707.7,0.52,5644.0,4.55,0.854,14.608,0,1,0,0,FALSE POSITIVE,2
20.86785566,5.73122,82600.0,53.53,2768.6,1.045,6095.0,4.378,1.016,14.492,0,1,0,0,FALSE POSITIVE,2
3.401949837,16.5797,2480.0,14.32,304.0,0.958,7094.0,3.905,2.17,12.471,0,1,0,0,FALSE POSITIVE,2
6.96197304,2.806,151.0,0.97,8.8,0.103,5008.0,4.506,0.814,15.352,0,0,0,0,CANDIDATE,1
7.8935324,3.444,47.6,0.78,8.3,0.303,6306.0,4.346,1.109,13.954,0,0,0,0,CANDIDATE,1
2.252822538,3.41062,270000.0,57.6,1575.9,0.621,6116.0,4.431,0.951,13.387,0,1,0,0,FALSE POSITIVE,2
2.25284817,3.069,60.0,8.61,8.8,1.043,6850.0,4.196,1.53,13.178,0,0,0,1,FALSE POSITIVE,2
1.320499473,1.184,204.0,18.94,12.0,0.15,5172.0,2.693,13.454,11.466,0,0,0,0,CANDIDATE,1
5.39525573,7.8377,104000.0,152.74,175.7,1.0,7216.0,3.768,2.804,10.143,0,1,0,0,FALSE POSITIVE,2
13.1538409,11.56,105.0,1.03,10.6,0.39,5443.0,4.36,1.008,15.007,0,0,0,0,CANDIDATE,1
0.939740093,3.682,107.0,34.87,14.3,0.5488,4297.0,1.663,33.474,10.147,1,0,0,0,FALSE POSITIVE,2
36.0484798,5.763,128.0,1.24,8.5,0.294,5602.0,4.33,1.1,14.743,0,0,0,0,CANDIDATE,1
4.2742605,2.687,264.0,1.88,11.4,0.089,6477.0,4.361,1.148,14.496,0,0,0,0,CANDIDATE,1
265.299451,4.563,4950.0,7.1,34.3,0.88,5873.0,4.547,0.863,15.518,1,1,0,0,FALSE POSITIVE,2
265.310499,4.013,1530.0,4.69,11.6,0.913,6108.0,4.471,0.997,15.279,1,1,1,1,FALSE POSITIVE,2
35.4261827,4.393,318.0,153.72,7.1,1.004,4289.0,1.603,35.695,11.925,0,1,0,0,FALSE POSITIVE,2
8.460438928,4.73492,76400.0,36.62,1797.4,1.061,5951.0,4.638,0.702,14.813,0,1,0,0,FALSE POSITIVE,2
27.556452,8.23,289.0,1.4,6.7,0.1438,5509.0,4.565,0.836,15.979,0,0,0,0,CANDIDATE,1
4.318726936,2.67349,59400.0,29.74,394.4,0.867,5896.0,4.518,0.916,15.69,0,1,0,0,FALSE POSITIVE,2
76.45315813,5.1822,9660.0,22.89,151.8,1.26,4831.0,4.713,0.54,15.312,0,1,0,0,FALSE POSITIVE,2
7.698431197,5.43677,42500.0,42.72,942.6,1.149,5774.0,4.508,0.876,15.451,0,1,1,0,FALSE POSITIVE,2
0.504296702,1.4145,6000.0,50.41,231.8,1.2942,6140.0,4.243,1.187,13.318,0,1,0,0,FALSE POSITIVE,2
5.194256813,7.25775,38900.0,41.77,2390.4,0.378,6100.0,3.895,2.086,12.739,0,1,0,0,FALSE POSITIVE,2
61.42252657,3.76585,338000.0,41.01,850.4,0.574,4867.0,4.687,0.613,14.951,0,1,0,0,FALSE POSITIVE,2
566.28176,20.39,1200.0,2.79,8.9,0.2065,5829.0,4.575,0.802,15.992,0,0,0,0,CANDIDATE,1
9.761172507,11.4007,206000.0,95.58,3150.9,0.343,6468.0,3.893,2.048,13.773,0,1,0,0,FALSE POSITIVE,2
1.061008464,2.8029,409000.0,32.58,997.7,0.477,4239.0,4.793,0.454,13.349,0,1,0,0,FALSE POSITIVE,2
5.8957069,56.84,130.0,32.41,24.1,1.3087,5956.0,4.504,0.934,14.087,1,0,0,0,FALSE POSITIVE,2
1.039370613,1.0713,744.0,12.6,182.9,0.976,6429.0,3.615,3.137,13.028,0,1,1,0,FALSE POSITIVE,2
2.31169425,8.689,38.4,1.76,16.0,0.628,9451.0,3.97,2.679,13.234,1,0,0,0,FALSE POSITIVE,2
2.072177815,4.54864,294000.0,46.55,590.7,0.641,5519.0,4.621,0.718,15.08,0,1,0,0,FALSE POSITIVE,2
3.34328534,27.29,167.0,64.0,79.5,1.21,6541.0,3.773,2.652,13.276,1,0,0,0,FALSE POSITIVE,2
0.52740121,4.807,1320.0,1.49,31.1,0.4309,3582.0,4.847,0.41,14.353,0,0,0,0,CANDIDATE,1
0.905678252,1.249,70.4,0.78,11.1,0.357,6075.0,4.501,0.909,14.92,0,1,1,1,FALSE POSITIVE,2
0.905672916,1.0,110.0,0.76,12.1,0.033,4949.0,4.552,0.741,15.283,0,0,1,1,FALSE POSITIVE,2
0.790046373,4.9939,149000.0,56.93,174.5,0.65,6785.0,4.321,1.342,14.838,0,1,0,0,FALSE POSITIVE,2
1.804591904,3.85009,137000.0,80.87,1666.6,0.879,6271.0,4.178,1.515,13.877,0,1,0,0,FALSE POSITIVE,2
1.400903699,0.883,137.0,1.16,9.8,0.196,6375.0,4.474,0.975,15.514,0,0,0,0,CANDIDATE,1
1.14073528,2.394,13.5,0.68,7.8,0.768,8847.0,4.2,1.685,12.5,0,1,1,0,FALSE POSITIVE,2
3.31976683,4.523,48.0,0.7,8.5,0.713,6100.0,4.438,0.94,14.644,0,0,1,0,FALSE POSITIVE,2
0.52880817,2.2865,57.7,1.84,38.8,0.432,6224.0,3.815,2.368,13.274,0,1,0,1,FALSE POSITIVE,2
0.700606479,0.993,23.5,1.22,9.0,0.37,6280.0,3.795,2.449,12.609,0,1,1,0,FALSE POSITIVE,2
9.469191607,9.55999,63500.0,49.17,4419.3,0.627,9454.0,4.244,1.832,13.292,1,0,0,0,FALSE POSITIVE,2
15.53753378,5.8262,209000.0,40.9,2807.8,0.425,5704.0,4.476,0.868,14.875,0,1,0,0,FALSE POSITIVE,2
17.3816224,2.73456,59100.0,26.55,1149.7,0.666,6116.0,4.407,1.02,15.567,0,0,0,0,CANDIDATE,1
2.172042913,8.0331,154000.0,100.79,583.6,0.881,7128.0,4.105,1.775,13.908,0,1,0,0,FALSE POSITIVE,2
28.655498,8.58,174.0,1.45,10.1,0.079,6268.0,4.429,1.1,15.426,0,0,0,0,CANDIDATE,1
13.4450174,2.118,196.0,1.08,8.3,0.531,5003.0,4.553,0.759,15.256,0,0,0,0,CANDIDATE,1
6.35216475,3.251,186.0,18.1,10.9,0.196,4820.0,2.471,13.654,11.673,0,0,1,1,FALSE POSITIVE,2
0.705174384,1.11196,375000.0,366.76,222.8,13.5485,3354.0,5.031,0.25,15.815,0,1,0,0,FALSE POSITIVE,2
38.05814006,8.82403,309000.0,94.1,3602.0,0.63,6894.0,4.25,1.419,12.178,0,1,0,0,FALSE POSITIVE,2
26.1556767,1.542,295.0,1.28,7.0,0.166,5204.0,4.573,0.76,15.425,0,0,0,0,CANDIDATE,1
4.800232532,3.57105,277000.0,48.67,893.6,0.669,5591.0,4.59,0.756,15.431,1,0,0,0,FALSE POSITIVE,2
1.74336627,10.405,451.0,140.49,20.8,1.855,6640.0,4.208,1.478,13.142,1,0,0,0,FALSE POSITIVE,2
4.60687717,2.295,259.0,1.14,7.5,0.341,5110.0,4.582,0.711,15.93,0,0,0,0,CANDIDATE,1
1.507100589,5.8097,498000.0,131.16,711.8,0.336,6919.0,4.099,1.748,14.15,1,0,0,1,FALSE POSITIVE,2
0.758355704,4.4135,9570.0,8.78,153.3,0.846,5629.0,4.586,0.783,15.617,1,0,0,1,FALSE POSITIVE,2
0.898837525,3.5342,400000.0,57.14,445.6,0.496,5284.0,4.518,0.807,15.3,0,1,0,0,FALSE POSITIVE,2
11.9311316,5.56983,301000.0,93.46,5606.7,1.037,6089.0,4.449,0.959,14.378,0,1,0,0,FALSE POSITIVE,2
11.93137992,3.639,122.0,0.56,14.7,0.412,3787.0,4.742,0.505,14.003,0,0,0,1,FALSE POSITIVE,2
27.5338034,3.96227,48200.0,50.02,5446.9,0.908,5925.0,4.052,1.611,12.921,0,1,0,0,FALSE POSITIVE,2
12.4964346,84.32,272.0,55.34,141.5,1.17,6821.0,3.805,2.73,13.054,1,0,0,0,FALSE POSITIVE,2
1.352576807,5.49531,317000.0,161.02,1365.1,0.616,6881.0,3.831,2.406,13.106,0,1,0,0,FALSE POSITIVE,2
502.20642,9.39,448.0,2.18,7.1,0.9802,6018.0,4.615,0.733,14.948,0,0,0,0,CANDIDATE,1
8.3613732,3.649,105.0,0.79,9.5,0.067,5470.0,4.509,0.777,15.122,0,0,0,0,CANDIDATE,1
13.25413407,4.34991,45000.0,58.51,2281.0,1.051,6175.0,4.111,1.436,13.876,0,1,0,0,FALSE POSITIVE,2
10.5113779,4.74,29.9,0.72,8.8,0.198,6575.0,4.278,1.305,12.931,0,0,0,0,CANDIDATE,1
1.922009494,3.101,6550.0,48.61,284.4,1.312,5880.0,4.296,1.087,14.738,0,1,1,0,FALSE POSITIVE,2
10.18657875,10.6304,341000.0,67.45,5867.8,0.677,5557.0,4.448,0.916,14.846,0,1,0,0,FALSE POSITIVE,2
32.00381564,4.31197,17100.0,180.25,711.4,1.226,5260.0,3.459,4.062,13.396,0,1,0,0,FALSE POSITIVE,2
1.250390814,3.7184,231000.0,101.37,2046.8,0.73,6297.0,4.006,1.663,12.64,0,1,0,0,FALSE POSITIVE,2
1.58487898,1.791,42.9,0.37,9.3,0.417,4201.0,4.675,0.566,13.742,0,0,0,0,CANDIDATE,1
5.748815953,1.9216,11700.0,26.94,43.3,1.172,4961.0,4.545,0.753,15.311,0,1,0,0,FALSE POSITIVE,2
0.517573708,2.23102,87200.0,37.02,740.2,1.021,5427.0,4.633,0.7,15.777,0,1,0,0,FALSE POSITIVE,2
20.9525604,3.986,233.0,1.19,9.8,0.74,4885.0,4.61,0.72,15.645,0,0,0,0,CANDIDATE,1
24.70932686,5.0698,29300.0,25.1,284.7,0.928,6065.0,4.427,1.023,13.737,0,1,0,0,FALSE POSITIVE,2
13.68369259,4.22504,186000.0,30.6,3641.6,0.089,5359.0,4.566,0.708,11.544,0,1,0,0,FALSE POSITIVE,2
9.726748645,19.4093,393000.0,277.38,4414.3,1.883,5618.0,4.107,1.406,13.04,0,1,0,0,FALSE POSITIVE,2
3.72920972,5.012,14.4,0.8,9.6,0.5232,6215.0,3.955,2.05,9.976,0,0,0,0,CANDIDATE,1
0.691561191,5.23,1900.0,5.91,3.4,1.0183,4892.0,4.669,0.586,14.353,1,0,0,0,FALSE POSITIVE,2
1.35337091,2.2396,105000.0,26.69,303.0,0.579,5426.0,4.511,0.784,14.956,0,1,0,0,FALSE POSITIVE,2
1.854491777,5.14771,383000.0,63.08,1070.6,0.285,5843.0,4.413,0.99,13.344,0,1,0,0,FALSE POSITIVE,2
4.737713268,6.384,105000.0,29.25,476.7,0.8,5335.0,4.624,0.719,14.176,0,1,0,0,FALSE POSITIVE,2
5.704593,1.149,130.0,0.95,8.5,0.285,5523.0,4.566,0.832,14.572,0,0,0,0,CANDIDATE,1
1.36752316,1.208,61.0,0.82,11.7,0.299,5836.0,4.417,1.048,13.861,0,0,0,0,CANDIDATE,1
2.49777454,5.241,78.7,2.14,51.1,0.778,7117.0,3.964,2.211,12.321,1,0,0,0,FALSE POSITIVE,2
1.9997244,1.976,85.1,0.84,8.9,0.37,5838.0,4.529,0.897,15.512,0,0,0,0,CANDIDATE,1
1.51264208,1.871,23800.0,36.72,262.6,1.192,5258.0,4.508,0.811,15.724,0,1,0,0,FALSE POSITIVE,2
323.2575,17.26,287.0,2.01,20.0,0.034,5866.0,4.301,1.198,13.011,1,0,0,0,FALSE POSITIVE,2
0.984971822,1.64247,6680.0,56.1,279.1,1.274,6437.0,4.237,1.369,13.548,0,1,0,0,FALSE POSITIVE,2
567.71329,12.85,259.0,3.28,6.6,0.4247,6248.0,3.924,1.996,13.24,1,0,0,0,FALSE POSITIVE,2
9.31392071,0.971,164.0,1.25,6.6,0.1287,6032.0,4.485,0.973,14.574,0,0,1,0,FALSE POSITIVE,2
14.137062,2.264,393.0,1.37,7.5,0.2133,4861.0,4.574,0.709,15.729,0,0,0,0,CANDIDATE,1
2.32539968,16.791,288.0,9.76,79.9,1.004,7046.0,3.831,2.724,11.661,1,0,0,0,FALSE POSITIVE,2
0.764597756,1.119,16.6,0.72,12.0,0.345,6218.0,4.066,1.726,11.215,0,0,1,0,FALSE POSITIVE,2
4.78113942,2.733,106.0,1.14,9.6,0.118,5683.0,4.326,1.115,14.595,0,0,0,0,CANDIDATE,1
7.18864064,2.364,134.0,1.3,9.3,0.424,5683.0,4.326,1.115,14.595,0,0,0,0,CANDIDATE,1
4.101595158,6.10362,367000.0,51.08,3809.8,0.394,5610.0,4.533,0.808,14.162,0,1,0,0,FALSE POSITIVE,2
2.43574046,22.25,6220.0,24.62,74.6,0.997,7239.0,4.129,1.781,14.141,1,0,0,0,FALSE POSITIVE,2
2.756536015,1.5908,3590.0,57.46,100.1,1.239,5496.0,4.02,1.669,13.485,0,1,0,0,FALSE POSITIVE,2
13.99585365,5.0308,19700.0,368.42,118.1,2.095,5638.0,3.597,2.703,12.12,1,0,0,0,FALSE POSITIVE,2
4.320850062,4.26661,75900.0,59.16,1691.5,1.087,6098.0,4.384,1.083,13.928,0,1,0,0,FALSE POSITIVE,2
8.6532378,2.974,126.0,0.96,9.0,0.359,5561.0,4.561,0.854,14.815,0,0,1,1,FALSE POSITIVE,2
5.197420145,6.78534,91300.0,81.49,4262.1,1.025,6248.0,4.05,1.528,13.961,0,1,0,0,FALSE POSITIVE,2
2.183517999,4.2703,1320.0,4633.66,147.7,1.214,3198.0,0.047,162.725,11.296,0,1,1,0,FALSE POSITIVE,2
383.61248,12.263,619.0,2.3,10.2,0.4658,6011.0,4.522,0.902,14.481,1,0,0,0,FALSE POSITIVE,2
1.945914237,2.8712,9880.0,35.94,299.2,1.273,5967.0,4.516,0.83,15.439,0,1,0,0,FALSE POSITIVE,2
27.122801,5.255,235.0,1.46,8.1,0.3462,5878.0,4.512,0.945,15.747,0,0,0,0,CANDIDATE,1
